symbol,date,recommendation,combined,intrinsicv_value,market_price,pe_ratio,rsi,macd_signal,bollinger_signal,trend_signal,fundamental_signal,risk_signal,dividiend_signal,score
ING,9/20/2024,SELL,SELL,0,18.65999984741211,8.282223,80.31505878253765,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
INSI,9/20/2024,SELL,SELL,0,17.25,18.916847,59.34125907963068,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
INSP,9/20/2024,SELL,SELL,0,212.85000610351562,1015.381,52.97539681401815,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
INSW,9/20/2024,HOLD,HOLD,0,50.24000168,4.806006,64.13909310944021,BUY,HOLD,downward,SELL,BUY,HOLD,0
INVH,9/20/2024,SELL,SELL,0,36.040000915527344,45.634617,54.679172884246434,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
IP,9/20/2024,SELL,SELL,0,48.709999084472656,37.18321,63.51350480574679,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
IPG,9/20/2024,SELL,SELL,0,31.110000610351562,11.496297,51.01217075975162,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
IQI,9/20/2024,SELL,SELL,0,10.359999656677246,12.307381,69.03522122822629,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
IQV,9/20/2024,SELL,SELL,0,242.1199951171875,31.22503,53.07276358175006,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
IR,9/20/2024,SELL,SELL,0,96.76999664,47.940594,89.76106082354434,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
IRM,9/20/2024,SELL,SELL,0,115.36000061035156,146.48718,69.03723893451883,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
ITGR,9/20/2024,HOLD,HOLD,0,129.3300018310547,42.140522,65.35336667,BUY,HOLD,downward,SELL,BUY,HOLD,0
IT,9/20/2024,SELL,SELL,0,513.5900268554688,48.660023,83.52720609326593,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
ISD,9/20/2024,SELL,SELL,0,13.890000343322754,16.511906,56.45580320570774,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
ITT,9/20/2024,SELL,SELL,0,144.50999450683594,27.480001,84.91248581764238,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
ITUB,9/20/2024,SELL,SELL,0,6.510000228881836,9.514493,27.90704122,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
ITW,9/20/2024,HOLD,HOLD,0,254.32000732421875,24.943083,68.29152260283304,BUY,HOLD,downward,SELL,BUY,HOLD,0
IVT,9/20/2024,SELL,SELL,0,29.420000076293945,329.55554,54.99997615823304,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
IX,9/20/2024,SELL,SELL,0,119.91000366210938,10.633778,49.30499584532118,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
J,9/20/2024,HOLD,HOLD,0,148.63999938964844,29.149607,66.99837037112013,BUY,HOLD,downward,SELL,BUY,HOLD,0
JBI,9/20/2024,HOLD,HOLD,0,10.100000381469727,11.466292,44.81706892,BUY,HOLD,downward,SELL,BUY,HOLD,0
JBT,9/20/2024,HOLD,HOLD,0,91.19999694824219,21.505867,69.17561548,BUY,HOLD,downward,SELL,BUY,HOLD,0
JCE,9/20/2024,SELL,SELL,0,15.069999694824219,5.4548736,66.13321461955394,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
JBL,9/20/2024,SELL,SELL,0,113.95999908447266,10.341197,92.05728403499587,BUY,SELL,downward,SELL,BUY,HOLD,-0.5
JCI,9/20/2024,SELL,SELL,0,74.09999847,31.13445,96.02925188462156,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
JEQ,9/20/2024,HOLD,HOLD,0,6.159999847412109,6.8722224,68.91888234634581,BUY,HOLD,downward,SELL,BUY,HOLD,0
JEF,9/20/2024,SELL,SELL,0,62.06999969482422,33.600544,85.11499578008977,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
JFR,9/20/2024,SELL,SELL,0,8.81000042,9.65934,34.01758934058286,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
JHG,9/20/2024,SELL,SELL,0,38.189998626708984,12.999999,75.35207547000856,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
JHI,9/20/2024,SELL,SELL,0,13.789999961853027,9.5625,87.69613590999006,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
JHS,9/20/2024,SELL,SELL,0,11.59000015258789,578.5,54.75817193780723,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
JHX,9/20/2024,SELL,SELL,0,42,36.88793,82.68396820757225,BUY,SELL,downward,SELL,BUY,HOLD,-0.5
JGH,9/20/2024,SELL,SELL,0,13.029999732971191,6.861579,80.28996482313856,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
JILL,9/20/2024,HOLD,HOLD,0,25.12999916,9.042553,45.57605181450265,BUY,HOLD,downward,SELL,BUY,HOLD,0
JLS,9/20/2024,SELL,SELL,0,18.110000610351562,8.044643,71.64052237,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
JKS,9/20/2024,SELL,SELL,0,19.739999771118164,5.5838857,73.97112983457629,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
JLL,9/20/2024,HOLD,HOLD,0,262.3999938964844,33.07323,67.80663619923851,BUY,HOLD,downward,SELL,BUY,HOLD,0
JMM,9/20/2024,SELL,SELL,0,6.340000152587891,15.85,72.53098786760117,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
JNJ,9/20/2024,SELL,SELL,0,164.16000366210938,24.81997,36.464155467094244,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
JNPR,9/20/2024,SELL,SELL,0,38.900001525878906,54.725353,80.76931138414847,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
JOE,9/20/2024,SELL,SELL,0,60.29999923706055,49.864754,73.61370955095313,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
JPC,9/20/2024,SELL,SELL,0,8.170000076293945,271.33334,100,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
JPM,9/20/2024,SELL,SELL,0,211.08999633789062,11.766443,47.74594968862297,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
JOF,9/20/2024,SELL,SELL,0,8.050000190734863,4.8727274,58.00003242489584,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
JRS,9/20/2024,SELL,SELL,0,8.93999958,12.246574,51.29497552767469,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
JRI,9/20/2024,SELL,SELL,0,13.319999694824219,16.419754,76.79003679127001,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
JQC,9/20/2024,SELL,SELL,0,5.690000057220459,9.982456,24.331518027562296,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
JWN,9/20/2024,HOLD,HOLD,0,23.020000457763672,13.306358,54.67291635471704,BUY,HOLD,downward,SELL,BUY,HOLD,0
JXN,9/20/2024,SELL,SELL,0,90.09999847,3.3045044,79.68846407245118,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
K,9/20/2024,SELL,SELL,0,80.80999755859375,32.10359,73.52937877,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
KB,9/20/2024,HOLD,HOLD,0,62.779998779296875,7.6260657,52.96968402284564,BUY,HOLD,downward,SELL,BUY,HOLD,0
KAR,9/20/2024,HOLD,HOLD,0,16.62999916,207.875,53.01204311684014,BUY,HOLD,downward,SELL,BUY,HOLD,0
KAI,9/20/2024,SELL,SELL,0,332.9800109863281,35.006187,70.57280368249593,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
KBDC,9/20/2024,HOLD,HOLD,0,16.239999771118164,12.130596,55.97014288032385,BUY,HOLD,downward,SELL,BUY,HOLD,0
KBR,9/20/2024,SELL,SELL,0,63.58000183105469,43.32192,73.42375656,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
KBH,9/20/2024,SELL,SELL,0,87.23000336,11.595239,75.99424953826396,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
KEX,9/20/2024,SELL,SELL,0,124.5,26.457537,82.03476410283619,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
KEP,9/20/2024,SELL,SELL,0,8.210000038146973,5.2435904,57.83134191334882,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
KEY,9/20/2024,SELL,SELL,0,17.12000084,22.460526,72.38094070332042,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
KEYS,9/20/2024,SELL,SELL,0,152.4199981689453,29.1881,72.14765203766571,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
KF,9/20/2024,SELL,SELL,0,22.80069923400879,10.532257,26.54905907597653,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
KFY,9/20/2024,SELL,SELL,0,74.80999755859375,21.695158,77.83771501,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
KFRC,9/20/2024,HOLD,HOLD,0,62.439998626708984,23.434944,48.33703188283206,BUY,HOLD,downward,SELL,BUY,HOLD,0
KGC,9/20/2024,SELL,SELL,0,9.56000042,23.699999,72.60869294799366,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
KGS,9/20/2024,SELL,SELL,0,29.579999923706055,48.52459,98.01324196587404,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
KIM,9/20/2024,SELL,SELL,0,23.239999771118164,43.037033,56.61375874958624,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
KIO,9/20/2024,HOLD,HOLD,0,14.779999732971191,6.0699997,69.55150434040459,BUY,HOLD,downward,SELL,BUY,HOLD,0
KKR,9/20/2024,SELL,SELL,0,133.22999572753906,31.57109,97.75153735079473,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
KLG,9/20/2024,SELL,SELL,0,18.200000762939453,12.936171,54.31473260750645,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
KMB,9/20/2024,SELL,SELL,0,140.75,20.750738,21.72377882336521,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
KMPR,9/20/2024,SELL,SELL,0,60.529998779296875,77.21154,52.39724715030239,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
KMI,9/20/2024,SELL,SELL,0,21.790000915527344,19.995413,75.76921101859664,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
KMT,9/20/2024,SELL,SELL,0,25.719999313354492,18.773722,78.87931743218223,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
KMX,9/20/2024,SELL,SELL,0,76.09999847,29.843138,38.70524168674724,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
KNF,9/20/2024,SELL,SELL,0,90.76000213623047,25.939827,94.45699708,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
KNSL,9/20/2024,SELL,SELL,0,450.6400146484375,28.38418,30.25590062872665,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
KNTK,9/20/2024,SELL,SELL,0,45.81999969482422,16.462898,75.75755959018244,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
KNX,9/20/2024,HOLD,HOLD,0,52.209999084472656,127.2439,56.85039105185409,BUY,HOLD,downward,SELL,BUY,HOLD,0
KO,9/20/2024,SELL,SELL,0,71.63999938964844,28.922764,52.927624526834826,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
KOF,9/20/2024,HOLD,HOLD,0,89.75,86.29808,65.24104970022296,BUY,HOLD,downward,SELL,BUY,HOLD,0
KODK,9/20/2024,HOLD,HOLD,0,4.96999979,8.973214,59.999955984333354,BUY,HOLD,downward,SELL,BUY,HOLD,0
KOP,9/20/2024,SELL,SELL,0,36.50999832,10.099174,55.85363879,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
KOS,9/20/2024,HOLD,HOLD,0,4.260000228881836,7.944444,62.74511545542178,BUY,HOLD,downward,SELL,BUY,HOLD,0
KRC,9/20/2024,SELL,SELL,0,39.99000168,23.875002,86.18857161673705,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
KR,9/20/2024,SELL,SELL,0,55.38999938964844,14.456806,70.95588132171845,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
KREF,9/20/2024,SELL,SELL,0,12.609999656677246,60.285717,74.10714361740627,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
KRO,9/20/2024,HOLD,HOLD,0,11.329999923706055,1136.5,69.04763661815603,BUY,HOLD,downward,SELL,BUY,HOLD,0
KRP,9/20/2024,SELL,SELL,0,16,33.1875,98.87648395734819,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
KSM,9/20/2024,SELL,SELL,0,10.149999618530273,21.595743,75.56906875422288,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
KSS,9/20/2024,SELL,SELL,0,18.68000030517578,7.24902,37.931568054776506,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
KT,9/20/2024,SELL,SELL,0,15.430000305175781,9.351516,50,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
KTF,9/20/2024,SELL,SELL,0,9.930000305175781,28.414286,63.356223050820276,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
KTB,9/20/2024,SELL,SELL,0,78.72000122070312,18.51773,93.30905290553002,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
KVUE,9/20/2024,SELL,SELL,0,23.020000457763672,40.385967,55.405387989916846,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
KWR,9/20/2024,HOLD,HOLD,0,165.69000244140625,24.276163,65.93736532,BUY,HOLD,downward,SELL,BUY,HOLD,0
KYN,9/20/2024,SELL,SELL,0,11.119999885559082,3.6893687,76.62335088753585,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
L,9/20/2024,SELL,SELL,0,78.54000091552734,11.509428,31.59882130565292,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
LAD,9/20/2024,HOLD,HOLD,0,299.70001220703125,9.694866,68.37660236370422,BUY,HOLD,downward,SELL,BUY,HOLD,0
LADR,9/20/2024,SELL,SELL,0,12.010000228881836,15.183544,54.95051281228106,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
LAZ,9/20/2024,SELL,SELL,0,50.369998931884766,30.870308,72.87172658677319,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
LBRT,9/20/2024,SELL,SELL,0,20.920000076293945,8.384462,72.20628211476222,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
LC,9/20/2024,HOLD,HOLD,0,11.180000305175781,29.302633,57.95455136574785,BUY,HOLD,downward,SELL,BUY,HOLD,0
LCII,9/20/2024,SELL,SELL,0,120.86000061035156,25.17364,72.67080201958417,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
LDOS,9/20/2024,SELL,SELL,0,157.05999755859375,48.9261,67.08888967539558,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
LEA,9/20/2024,HOLD,HOLD,0,108.0199966430664,11.516043,43.926545696868025,BUY,HOLD,downward,SELL,BUY,HOLD,0
LDP,9/20/2024,SELL,SELL,0,21.170000076293945,6.101156,90.37909737,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
LEN,9/20/2024,SELL,SELL,0,182.19000244140625,12.105648,54.73829058731468,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
LEO,9/20/2024,SELL,SELL,0,6.525000095367432,20.390625,73.37572957279691,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
LEVI,9/20/2024,SELL,SELL,0,20.15999984741211,55.805553,78.5407251,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
LFT,9/20/2024,SELL,SELL,0,2.6500000953674316,7.277777,73.52943032671067,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
LGI,9/20/2024,HOLD,HOLD,0,17.459999084472656,9.059587,66.87621853,BUY,HOLD,downward,SELL,BUY,HOLD,0
LH,9/20/2024,SELL,SELL,0,222.22000122070312,41.038036,40.46747707770692,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
LHX,9/20/2024,HOLD,HOLD,0,233.2100067138672,37.0624,65.81057581620907,BUY,HOLD,downward,SELL,BUY,HOLD,0
LII,9/20/2024,SELL,SELL,0,612.5399780273438,34.169167,86.99622646254045,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
LLY,9/20/2024,SELL,SELL,0,921.4899902,113.81572,56.79339541804304,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
LMT,9/20/2024,SELL,SELL,0,571.9199829101562,20.659883,42.262835694177575,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
LNC,9/20/2024,SELL,SELL,0,31.93000030517578,3.3293066,84.19117234570118,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
LND,9/20/2024,SELL,SELL,0,4.619999885559082,11.625,43.07690727639259,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
LNG,9/20/2024,SELL,SELL,0,180.66000366210938,9.538889,57.53471107395316,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
LNN,9/20/2024,SELL,SELL,0,123.41000366210938,18.799696,79.34271579770392,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
LOAR,9/20/2024,SELL,SELL,0,74.45999908447266,541.7857,53.296983039051035,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
LOB,9/20/2024,SELL,SELL,0,48.88999938964844,20.319672,90.70792949905983,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
LOMA,9/20/2024,SELL,SELL,0,8.850000381469727,15.084745,93.95606180649001,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
LOW,9/20/2024,SELL,SELL,0,260.1400146484375,21.463697,94.78890451319137,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
LPG,9/20/2024,HOLD,HOLD,0,34.59000015258789,4.61823,39.9201577,BUY,HOLD,downward,SELL,BUY,HOLD,0
LPX,9/20/2024,SELL,SELL,0,105.55000305175781,17.217886,97.37859286130671,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
LRN,9/20/2024,SELL,SELL,0,85.02999877929688,18.143923,84.42536585665987,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
LTH,9/20/2024,SELL,SELL,0,24.969999313354492,47.547173,68.73151379674897,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
LTC,9/20/2024,SELL,SELL,0,36,16.303167,39.86491362823282,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
LTM,9/20/2024,SELL,SELL,0,26.219999313354492,10.97479,96.93486730035494,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
LVS,9/20/2024,SELL,SELL,0,41.97999954223633,19.70892,72.00770892830579,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
LUV,9/20/2024,SELL,SELL,0,29.040000915527344,222.23077,33.64935593220338,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
LW,9/20/2024,SELL,SELL,0,65.44000244140625,13.111445,75.67879200052474,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
LXP,9/20/2024,SELL,SELL,0,10.109999656677246,112.58333,50.53759361,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
LXU,9/20/2024,HOLD,HOLD,0,7.690000057220459,196.475,65.82278557416629,BUY,HOLD,downward,SELL,BUY,HOLD,0
LYB,9/20/2024,HOLD,HOLD,0,94.04000091552734,13.178621,46.17769107997872,BUY,HOLD,downward,SELL,BUY,HOLD,0
LYG,9/20/2024,HOLD,HOLD,0,3.109999895095825,8.337838,67.18751280570716,BUY,HOLD,downward,SELL,BUY,HOLD,0
LYV,9/20/2024,SELL,SELL,0,103.63999938964844,94.2,91.69813194833313,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
LZB,9/20/2024,SELL,SELL,0,43.45000076293945,15.323844,86.84975758,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
M,9/20/2024,SELL,SELL,0,15.300000190734863,23.538464,76.70429362840017,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
MA,9/20/2024,SELL,SELL,0,492.7399902,37.57504,60.79481118598964,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
MAA,9/20/2024,SELL,SELL,0,162.4600067138672,37.117313,58.82357341072457,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
MAIN,9/20/2024,SELL,SELL,0,50,9.350746,73.94635455,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
MAN,9/20/2024,SELL,SELL,0,73.70999908447266,73.89109,72.16247232408418,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
MAS,9/20/2024,SELL,SELL,0,82.11000061035156,20.151588,81.14437026696946,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
MATX,9/20/2024,SELL,SELL,0,134.72000122070312,14.408132,77.03574552,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
MAV,9/20/2024,SELL,SELL,0,8.979999542236328,56.206253,64.51598017590652,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
MBC,9/20/2024,SELL,SELL,0,18.87000084,13.740876,99.85121539594246,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
MC,9/20/2024,SELL,SELL,0,70.16999816894531,465.39996,75.39265394924125,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
MCK,9/20/2024,HOLD,HOLD,0,508,22.664131,47.785383368410436,BUY,HOLD,downward,SELL,BUY,HOLD,0
MCI,9/20/2024,SELL,SELL,0,19.059999465942383,10.824802,64.93030286,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
MCD,9/20/2024,SELL,SELL,0,296.8299865722656,25.966753,66.31326383896477,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
MCB,9/20/2024,HOLD,HOLD,0,52.41999816894531,8.466454,66.38552804836853,BUY,HOLD,downward,SELL,BUY,HOLD,0
MCN,9/20/2024,HOLD,HOLD,0,7.260000228881836,24.157665,59.12071030856939,BUY,HOLD,downward,SELL,BUY,HOLD,0
MCO,9/20/2024,SELL,SELL,0,494.6600036621094,48.783035,75.20984823679447,BUY,SELL,downward,SELL,BUY,HOLD,-0.5
MCW,9/20/2024,SELL,SELL,0,6.539999961853027,31.15143,77.22770033510754,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
MCR,9/20/2024,HOLD,HOLD,0,6.440000057220459,11.962962,69.36028333,BUY,HOLD,downward,SELL,BUY,HOLD,0
MCY,9/20/2024,SELL,SELL,0,60.04999923706055,10.409013,49.708265030149725,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
MDT,9/20/2024,SELL,SELL,0,89.33999633789062,30.080807,45.13272424307076,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
MDU,9/20/2024,SELL,SELL,0,27.280000686645508,13.5,74.74456892236275,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
MEC,9/20/2024,SELL,SELL,0,19.940000534057617,39.656864,78.16599451282589,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
MED,9/20/2024,HOLD,HOLD,0,18.68000030517578,6.960821,57.427058990783486,BUY,HOLD,downward,SELL,BUY,HOLD,0
MEGI,9/20/2024,SELL,SELL,0,14.529999732971191,42.735294,79.99994913743447,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
MET,9/20/2024,SELL,SELL,0,80.84999847,21.945652,84.73478709733455,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
MFA,9/20/2024,SELL,SELL,0,13.010000228881836,20.761906,81.41592770980621,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
MFC,9/20/2024,SELL,SELL,0,28.770000457763672,16.725433,87.90328700313995,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
MFG,9/20/2024,HOLD,HOLD,0,4.170000076293945,10.49075,65.60669767,BUY,HOLD,downward,SELL,BUY,HOLD,0
MFD,9/20/2024,SELL,SELL,0,8.449999809265137,32.73077,37.83784480403326,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
MFM,9/20/2024,SELL,SELL,0,5.710000038146973,33.558823,64.71537545207056,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
MGA,9/20/2024,HOLD,HOLD,0,42,12.153982,69.37198759800391,BUY,HOLD,downward,SELL,BUY,HOLD,0
MGM,9/20/2024,SELL,SELL,0,37.310001373291016,13.968044,76.77341692483486,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
MGY,9/20/2024,SELL,SELL,0,26,12.776961,89.38458405,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
MHD,9/20/2024,SELL,SELL,0,12.850000381469727,41.354836,76.04972172381501,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
MHF,9/20/2024,SELL,SELL,0,7.25,25.856787,52.93778156308134,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
MHN,9/20/2024,SELL,SELL,0,10.989999771118164,35.510967,82.94459408465733,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
MHO,9/20/2024,SELL,SELL,0,169.5800018310547,9.376772,79.13371239876989,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
MIO,9/20/2024,SELL,SELL,0,12.5,21.551725,76.81163426,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
MIN,9/20/2024,SELL,SELL,0,2.740000009536743,137,49.97410614940496,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
MITT,9/20/2024,HOLD,HOLD,0,7.78000021,4.7198796,69.56523316569735,BUY,HOLD,downward,SELL,BUY,HOLD,0
MIY,9/20/2024,SELL,SELL,0,11.899999618530273,26.358223,60.927823929226456,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
MKC,9/20/2024,SELL,SELL,0,82.98999786376953,30.270073,47.84110854016561,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
MKL,9/20/2024,HOLD,HOLD,0,1570.5899658203125,10.2261,56.635435815396065,BUY,HOLD,downward,SELL,BUY,HOLD,0
ML,9/20/2024,HOLD,HOLD,0,43.47999954223633,164.5,64.57821674036228,BUY,HOLD,downward,SELL,BUY,HOLD,0
MLI,9/20/2024,SELL,SELL,0,72.55999755859375,15.022774,85.36581419,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
MLM,9/20/2024,SELL,SELL,0,546.2899780273438,16.495632,94.55673922358851,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
MLR,9/20/2024,SELL,SELL,0,61.5,9.843435,88.60535616914397,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
MMC,9/20/2024,SELL,SELL,0,223.5500030517578,27.701365,37.47084511162666,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
MMD,9/20/2024,SELL,SELL,0,16.829999923706055,36.608475,62.03620118210631,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
MMM,9/20/2024,SELL,SELL,0,134.77000427246094,52.412453,85.81157382,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
MMS,9/20/2024,SELL,SELL,0,89.98000336,18.809225,74.45359092643046,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
MMT,9/20/2024,SELL,SELL,0,4.829999923706055,14.191175,80.75896104374408,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
MMU,9/20/2024,SELL,SELL,0,10.84000015258789,28.529474,50,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
MNSO,9/20/2024,HOLD,HOLD,0,16.459999084472656,16.153465,52.36592629157656,BUY,HOLD,downward,SELL,BUY,HOLD,0
MOD,9/20/2024,SELL,SELL,0,128.32000732421875,42.225853,88.04162065545837,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
MO,9/20/2024,SELL,SELL,0,50.38999938964844,8.687931,23.874612849227375,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
MODG,9/20/2024,HOLD,HOLD,0,10.699999809265137,97.50001,56.730772757672504,BUY,HOLD,downward,SELL,BUY,HOLD,0
